climate,policy,country,metric,median,hpdi_lo,hpdi_hi,n_draws,share_finite
baseline,both,Tanzania,ce_rho1.5,33.16739845275879,32.92062759399414,33.4067497253418,200.0,1.0
baseline,both,Tanzania,ce_rho2.5,20.723665237426758,20.52303695678711,20.98578643798828,200.0,1.0
baseline,both,Tanzania,ce_rho3.5,13.96457052230835,13.760729789733887,14.181772232055664,200.0,1.0
baseline,both,Tanzania,cost,0.6917673349380493,0.6917673349380493,0.6917673349380493,200.0,1.0
baseline,both,Tanzania,cost_behav,1.3252859711647034,1.3191449642181396,1.331462025642395,200.0,1.0
baseline,both,Tanzania,cv_log,7.514345645904541,1.0995025634765625,28.41436195373535,200.0,0.065
baseline,both,Tanzania,cv_pct,1833.1668701171875,2.002671957015991,2188772376576.0,200.0,0.065
baseline,both,Tanzania,exp_income,70.44376373291016,70.2174301147461,70.70484161376953,200.0,1.0
baseline,both,Tanzania,exp_median,43.45903396606445,43.22161865234375,43.71989440917969,200.0,1.0
baseline,both,Tanzania,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,both,Tanzania,logsum,-4.0246100425720215,-4.520101547241211,-3.58610463142395,200.0,1.0
baseline,both,Tanzania,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,both,Tanzania,payout,0.7220874428749084,0.7220874428749084,0.7220874428749084,200.0,1.0
baseline,both,Tanzania,premium,0.866504967212677,0.866504967212677,0.866504967212677,200.0,1.0
baseline,both,Tanzania,switch_share,0.09856018796563148,0.09526990354061127,0.1015777736902237,200.0,1.0
baseline,both,Uganda,ce_rho1.5,25.91628646850586,25.883764266967773,25.94913673400879,200.0,1.0
baseline,both,Uganda,ce_rho2.5,16.63908100128174,16.612716674804688,16.66024398803711,200.0,1.0
baseline,both,Uganda,ce_rho3.5,11.379981517791748,11.361252784729004,11.398801803588867,200.0,1.0
baseline,both,Uganda,cost,2.1309547424316406,2.1309547424316406,2.1309547424316406,200.0,1.0
baseline,both,Uganda,cost_behav,3.2130781412124634,3.2111778259277344,3.2152702808380127,200.0,1.0
baseline,both,Uganda,cv_log,1.2866589426994324,1.2264851331710815,1.3295228481292725,200.0,1.0
baseline,both,Uganda,cv_pct,2.6206694841384888,2.4092254638671875,2.7792396545410156,200.0,1.0
baseline,both,Uganda,exp_income,47.51521873474121,47.45547103881836,47.562103271484375,200.0,1.0
baseline,both,Uganda,exp_median,33.18863868713379,33.146907806396484,33.23297119140625,200.0,1.0
baseline,both,Uganda,exp_shortfall,0.0,0.0,0.0,200.0,1.0
baseline,both,Uganda,logsum,1.796399474143982,1.612942099571228,1.9857884645462036,200.0,1.0
baseline,both,Uganda,p_below_theta,0.0,0.0,0.0,200.0,1.0
baseline,both,Uganda,payout,1.2343406677246094,1.2343406677246094,1.2343406677246094,200.0,1.0
baseline,both,Uganda,premium,1.4812088012695312,1.4812088012695312,1.4812088012695312,200.0,1.0
baseline,both,Uganda,switch_share,0.07317564263939857,0.07241731137037277,0.07426884770393372,200.0,1.0
baseline,contraction,Ethiopia,ce_rho1.5,50.512155532836914,50.25403594970703,50.73628616333008,200.0,1.0
baseline,contraction,Ethiopia,ce_rho2.5,46.829959869384766,46.582435607910156,47.04636764526367,200.0,1.0
baseline,contraction,Ethiopia,ce_rho3.5,43.706987380981445,43.46574020385742,43.91765594482422,200.0,1.0
baseline,contraction,Ethiopia,cost,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Ethiopia,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Ethiopia,cv_log,1.2959759831428528,1.1912845373153687,1.361314296722412,200.0,1.0
baseline,contraction,Ethiopia,cv_pct,2.654561758041382,2.291306257247925,2.9013173580169678,200.0,1.0
baseline,contraction,Ethiopia,exp_income,57.92888259887695,57.66725540161133,58.146488189697266,200.0,1.0
baseline,contraction,Ethiopia,exp_median,52.63725471496582,52.372154235839844,52.871490478515625,200.0,1.0
baseline,contraction,Ethiopia,exp_shortfall,0.6646518111228943,0.6613731384277344,0.6672530770301819,200.0,1.0
baseline,contraction,Ethiopia,logsum,2.073570966720581,2.0086848735809326,2.1434078216552734,200.0,1.0
baseline,contraction,Ethiopia,p_below_theta,0.22632237523794174,0.2256498783826828,0.22708813846111298,200.0,1.0
baseline,contraction,Ethiopia,payout,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Ethiopia,premium,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Ethiopia,switch_share,0.07531179487705231,0.07377012073993683,0.07678936421871185,200.0,1.0
baseline,contraction,Malawi,ce_rho1.5,41.078969955444336,40.79823303222656,41.34638977050781,200.0,1.0
baseline,contraction,Malawi,ce_rho2.5,37.055063247680664,36.765811920166016,37.31729507446289,200.0,1.0
baseline,contraction,Malawi,ce_rho3.5,33.76203155517578,33.47651290893555,34.02609634399414,200.0,1.0
baseline,contraction,Malawi,cost,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Malawi,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Malawi,cv_log,,,,200.0,0.0
baseline,contraction,Malawi,cv_pct,,,,200.0,0.0
baseline,contraction,Malawi,exp_income,50.24404525756836,50.00491714477539,50.48594284057617,200.0,1.0
baseline,contraction,Malawi,exp_median,43.440019607543945,43.17982482910156,43.72333526611328,200.0,1.0
baseline,contraction,Malawi,exp_shortfall,0.24516385048627853,0.242929145693779,0.24659855663776398,200.0,1.0
baseline,contraction,Malawi,logsum,-3.1400578022003174,-3.456019878387451,-2.806312084197998,200.0,1.0
baseline,contraction,Malawi,p_below_theta,0.12848862260580063,0.12774518132209778,0.12904420495033264,200.0,1.0
baseline,contraction,Malawi,payout,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Malawi,premium,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Malawi,switch_share,0.030873051844537258,0.028123151510953903,0.033237822353839874,200.0,1.0
baseline,contraction,Mali,ce_rho1.5,217.16385650634766,216.12376403808594,218.5056610107422,200.0,1.0
baseline,contraction,Mali,ce_rho2.5,205.4908447265625,204.49514770507812,206.83712768554688,200.0,1.0
baseline,contraction,Mali,ce_rho3.5,194.7930908203125,193.8255615234375,196.12789916992188,200.0,1.0
baseline,contraction,Mali,cost,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Mali,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Mali,cv_log,1.123831570148468,1.0482794046401978,1.2110595703125,200.0,1.0
baseline,contraction,Mali,cv_pct,2.0766202211380005,1.8527384996414185,2.3570396900177,200.0,1.0
baseline,contraction,Mali,exp_income,236.26656341552734,235.23977661132812,237.4550323486328,200.0,1.0
baseline,contraction,Mali,exp_median,223.4267120361328,222.40350341796875,224.77471923828125,200.0,1.0
baseline,contraction,Mali,exp_shortfall,2.0953770875930786,2.082921266555786,2.110631227493286,200.0,1.0
baseline,contraction,Mali,logsum,6.049712419509888,5.652490615844727,6.282055854797363,200.0,1.0
baseline,contraction,Mali,p_below_theta,0.133919857442379,0.13319915533065796,0.13477681577205658,200.0,1.0
baseline,contraction,Mali,payout,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Mali,premium,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Mali,switch_share,0.013379247859120369,0.011913466267287731,0.015438387170433998,200.0,1.0
baseline,contraction,Nigeria,ce_rho1.5,140.77674102783203,140.51171875,141.06336975097656,200.0,1.0
baseline,contraction,Nigeria,ce_rho2.5,127.50690460205078,127.25870513916016,127.77693939208984,200.0,1.0
baseline,contraction,Nigeria,ce_rho3.5,115.95521926879883,115.7086410522461,116.22380828857422,200.0,1.0
baseline,contraction,Nigeria,cost,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Nigeria,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Nigeria,cv_log,0.7471918761730194,0.7119340896606445,0.7851143479347229,200.0,1.0
baseline,contraction,Nigeria,cv_pct,1.111063539981842,1.0333514213562012,1.1877453327178955,200.0,1.0
baseline,contraction,Nigeria,exp_income,169.38957977294922,169.11795043945312,169.67189025878906,200.0,1.0
baseline,contraction,Nigeria,exp_median,148.19180297851562,147.89462280273438,148.4615478515625,200.0,1.0
baseline,contraction,Nigeria,exp_shortfall,2.77620792388916,2.7671802043914795,2.783949136734009,200.0,1.0
baseline,contraction,Nigeria,logsum,6.662612199783325,6.476412296295166,6.85515022277832,200.0,1.0
baseline,contraction,Nigeria,p_below_theta,0.18276720494031906,0.18234555423259735,0.18315626680850983,200.0,1.0
baseline,contraction,Nigeria,payout,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Nigeria,premium,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Nigeria,switch_share,0.0690670795738697,0.06639716029167175,0.07130330801010132,200.0,1.0
baseline,contraction,Tanzania,ce_rho1.5,42.44474220275879,42.14715576171875,42.781394958496094,200.0,1.0
baseline,contraction,Tanzania,ce_rho2.5,36.31705284118652,36.00873565673828,36.648380279541016,200.0,1.0
baseline,contraction,Tanzania,ce_rho3.5,31.469144821166992,31.137126922607422,31.77025032043457,200.0,1.0
baseline,contraction,Tanzania,cost,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Tanzania,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Tanzania,cv_log,81.64122009277344,11.820582389831543,304.1130676269531,200.0,0.065
baseline,contraction,Tanzania,cv_pct,2.8597718210765644e+35,136022.421875,inf,200.0,0.04
baseline,contraction,Tanzania,exp_income,58.38227081298828,58.09318161010742,58.66142654418945,200.0,1.0
baseline,contraction,Tanzania,exp_median,46.13199234008789,45.823848724365234,46.454105377197266,200.0,1.0
baseline,contraction,Tanzania,exp_shortfall,0.1342877298593521,0.13313113152980804,0.1355610340833664,200.0,1.0
baseline,contraction,Tanzania,logsum,-3.1626919507980347,-3.605267286300659,-2.7624082565307617,200.0,1.0
baseline,contraction,Tanzania,p_below_theta,0.07849489152431488,0.07797616720199585,0.0789446011185646,200.0,1.0
baseline,contraction,Tanzania,payout,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Tanzania,premium,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Tanzania,switch_share,0.10896280407905579,0.10563098639249802,0.11286409944295883,200.0,1.0
baseline,contraction,Uganda,ce_rho1.5,29.80166721343994,29.7409725189209,29.84726905822754,200.0,1.0
baseline,contraction,Uganda,ce_rho2.5,26.006610870361328,25.951967239379883,26.05527687072754,200.0,1.0
baseline,contraction,Uganda,ce_rho3.5,22.777008056640625,22.723451614379883,22.822830200195312,200.0,1.0
baseline,contraction,Uganda,cost,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Uganda,cost_behav,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Uganda,cv_log,1.19643634557724,1.1070339679718018,1.2746374607086182,200.0,1.0
baseline,contraction,Uganda,cv_pct,2.3083062171936035,2.018444061279297,2.5692451000213623,200.0,1.0
baseline,contraction,Uganda,exp_income,38.533477783203125,38.482147216796875,38.59848403930664,200.0,1.0
baseline,contraction,Uganda,exp_median,31.949363708496094,31.88864517211914,31.999404907226562,200.0,1.0
baseline,contraction,Uganda,exp_shortfall,1.7622356414794922,1.760720133781433,1.7632691860198975,200.0,1.0
baseline,contraction,Uganda,logsum,1.7146756649017334,1.5870975255966187,1.9132336378097534,200.0,1.0
baseline,contraction,Uganda,p_below_theta,0.2941248118877411,0.293914258480072,0.29433387517929077,200.0,1.0
baseline,contraction,Uganda,payout,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Uganda,premium,0.0,0.0,0.0,200.0,1.0
baseline,contraction,Uganda,switch_share,0.08598485216498375,0.08421596884727478,0.08800416439771652,200.0,1.0
baseline,insurance,Ethiopia,ce_rho1.5,41.14444351196289,40.96076965332031,41.30910110473633,200.0,1.0
baseline,insurance,Ethiopia,ce_rho2.5,30.7991361618042,30.639755249023438,30.938013076782227,200.0,1.0
baseline,insurance,Ethiopia,ce_rho3.5,24.306361198425293,24.197519302368164,24.450098037719727,200.0,1.0
baseline,insurance,Ethiopia,cost,0.27160167694091797,0.27160167694091797,0.27160167694091797,200.0,1.0
baseline,insurance,Ethiopia,cost_behav,1.6342013478279114,1.6280635595321655,1.6407084465026855,200.0,1.0
baseline,insurance,Ethiopia,cv_log,0.7796978056430817,0.7179147005081177,0.8148317933082581,200.0,1.0
baseline,insurance,Ethiopia,cv_pct,1.1808131337165833,1.0501536130905151,1.2587957382202148,200.0,1.0
