step,elbo
770,-149634.296875
771,-149651.28125
772,-149562.53125
773,-149815.46875
774,-149406.0625
775,-149290.984375
776,-149456.8125
777,-149334.640625
778,-149372.71875
779,-149717.828125
780,-149241.0
781,-149390.0625
782,-149174.703125
783,-149572.703125
784,-149460.234375
785,-149554.375
786,-149299.484375
787,-149399.828125
788,-149461.28125
789,-149492.359375
790,-149190.0
791,-149318.3125
792,-149322.84375
793,-149310.4375
794,-149292.8125
795,-149340.9375
796,-149453.15625
797,-149443.796875
798,-149050.625
799,-149169.921875
800,-149181.046875
801,-149010.078125
802,-149213.9375
803,-149150.890625
804,-149133.125
805,-149262.203125
806,-149113.265625
807,-149234.359375
808,-148914.390625
809,-149056.125
810,-149240.828125
811,-149036.671875
812,-149153.578125
813,-149076.90625
814,-149046.796875
815,-148944.296875
816,-148977.109375
817,-148908.6875
818,-148999.609375
819,-148848.90625
820,-149178.6875
821,-148684.171875
822,-149021.3125
823,-148902.984375
824,-148867.671875
825,-148780.359375
826,-148947.71875
827,-148790.25
828,-148789.6875
829,-148868.25
830,-149008.703125
831,-148844.0625
832,-149092.546875
833,-148773.421875
834,-148963.46875
835,-148850.890625
836,-148872.921875
837,-148958.03125
838,-148833.71875
839,-148839.578125
840,-148738.796875
841,-148667.71875
842,-148761.796875
843,-148657.3125
844,-148681.234375
845,-148832.296875
846,-148365.109375
847,-148488.5
848,-148647.078125
849,-148514.859375
850,-148707.375
851,-148678.53125
852,-148704.765625
853,-148646.671875
854,-148566.296875
855,-148694.859375
856,-148370.90625
857,-148387.390625
858,-148387.734375
859,-148584.8125
860,-148437.203125
861,-148487.546875
862,-148285.109375
863,-148468.015625
864,-148405.109375
865,-148428.765625
866,-148280.1875
867,-148583.4375
868,-148264.78125
869,-148284.765625
870,-148384.90625
871,-148075.9375
872,-148284.5
873,-148482.90625
874,-147937.0
875,-148100.59375
876,-148374.578125
877,-148068.0
878,-148179.359375
879,-148306.515625
880,-148365.828125
881,-148175.921875
882,-148138.9375
883,-148342.34375
884,-148175.0625
885,-147951.5625
886,-148052.40625
887,-147969.703125
888,-148008.65625
889,-148106.546875
890,-148276.359375
891,-148264.921875
892,-148232.90625
893,-147965.0625
894,-147953.390625
895,-147804.515625
896,-147751.859375
897,-147901.546875
898,-147944.328125
899,-147909.125
900,-147853.453125
901,-148023.59375
902,-147817.28125
903,-148078.265625
904,-147800.671875
905,-147626.390625
906,-147979.5625
907,-147770.03125
908,-147780.1875
909,-147726.234375
910,-147661.75
911,-147988.953125
912,-147775.171875
913,-147907.71875
914,-147819.4375
915,-147665.359375
916,-147582.625
917,-147497.640625
918,-147578.796875
919,-147793.859375
920,-147752.390625
921,-147769.234375
922,-147419.40625
923,-147305.265625
924,-147657.53125
925,-147600.890625
926,-147622.6875
927,-147479.90625
928,-147661.625
929,-147332.484375
930,-147589.25
931,-147413.703125
932,-147380.796875
933,-147810.546875
934,-147660.234375
935,-147484.609375
936,-147534.53125
937,-147450.3125
938,-147229.90625
939,-147460.984375
940,-147290.515625
941,-147452.4375
942,-147255.765625
943,-147488.578125
944,-147446.5
945,-147411.8125
946,-147192.34375
947,-147312.796875
948,-147121.875
949,-147269.25
950,-147408.90625
951,-147412.3125
952,-147316.4375
953,-147233.5625
954,-147417.703125
955,-147400.515625
956,-146982.421875
957,-147159.5625
958,-147162.640625
959,-147058.328125
960,-147053.75
961,-147016.828125
962,-147374.0625
963,-146932.0
964,-147095.84375
965,-147115.6875
966,-146908.328125
967,-147117.53125
968,-146908.234375
969,-147121.046875
970,-147122.125
971,-147067.46875
972,-146817.453125
973,-147046.140625
974,-146909.421875
975,-146839.96875
976,-146840.84375
977,-146604.859375
978,-146963.890625
979,-146844.34375
980,-146760.984375
981,-146940.4375
982,-146883.5
983,-146764.65625
984,-146794.375
985,-146842.640625
986,-146854.375
987,-147022.140625
988,-146686.953125
989,-146665.984375
990,-146520.296875
991,-146714.5
992,-146945.0
993,-146675.609375
994,-146888.609375
995,-146693.828125
996,-146436.6875
997,-146770.796875
998,-146421.234375
999,-146612.59375
1000,-146702.84375
1001,-146447.625
1002,-146380.1875
1003,-146645.375
1004,-146613.21875
1005,-146484.796875
1006,-146477.96875
1007,-146547.484375
1008,-146503.75
1009,-146757.015625
1010,-146558.625
1011,-146729.4375
1012,-146424.453125
1013,-146435.265625
1014,-146587.5625
1015,-146477.515625
1016,-146582.84375
1017,-146367.625
1018,-147014.65625
1019,-146358.59375
1020,-146491.59375
1021,-146142.953125
1022,-146446.296875
1023,-146296.40625
1024,-146115.796875
1025,-146246.3125
1026,-146427.34375
1027,-146151.453125
1028,-146072.015625
1029,-146174.859375
1030,-146087.390625
1031,-146109.515625
1032,-146028.0
1033,-145847.4375
1034,-146199.625
1035,-146019.53125
1036,-145999.75
1037,-146101.484375
1038,-145969.140625
1039,-146070.546875
1040,-145966.46875
1041,-146172.203125
1042,-145883.796875
1043,-145889.0625
1044,-145805.859375
1045,-145933.328125
1046,-145981.640625
1047,-146382.796875
1048,-145999.59375
1049,-145698.8125
1050,-145923.765625
1051,-145908.1875
1052,-145707.734375
1053,-145810.40625
1054,-145872.421875
1055,-145868.546875
1056,-145713.9375
1057,-145712.515625
1058,-145675.703125
1059,-145664.984375
1060,-145924.15625
1061,-145810.65625
1062,-145645.90625
1063,-145686.5
1064,-145838.40625
1065,-145451.71875
1066,-145591.15625
1067,-145467.890625
1068,-145702.40625
1069,-145820.75
1070,-145400.53125
1071,-145687.15625
1072,-145546.890625
1073,-145405.8125
1074,-145660.46875
1075,-145550.34375
1076,-145288.703125
1077,-145784.9375
1078,-145394.265625
1079,-145397.109375
1080,-145361.34375
1081,-145215.609375
1082,-145352.515625
1083,-145347.828125
1084,-145538.765625
1085,-145239.484375
1086,-145502.21875
1087,-145235.890625
1088,-145627.921875
1089,-145329.859375
1090,-145254.796875
1091,-145439.234375
1092,-145455.15625
1093,-145378.828125
1094,-145098.765625
1095,-145247.09375
1096,-145127.171875
1097,-144833.609375
1098,-145316.1875
1099,-145008.546875
1100,-145768.96875
1101,-144893.890625
1102,-144885.234375
1103,-144864.921875
1104,-145126.078125
1105,-145052.203125
1106,-145012.125
1107,-145077.125
1108,-144824.078125
1109,-145143.84375
1110,-145079.703125
1111,-145063.59375
1112,-144771.640625
1113,-144826.0625
1114,-144935.1875
1115,-144965.28125
1116,-145053.40625
1117,-144936.96875
1118,-144946.03125
1119,-144598.859375
1120,-145084.171875
1121,-144787.78125
1122,-144816.015625
1123,-144871.375
1124,-144774.796875
1125,-145672.5
1126,-144792.34375
1127,-145321.171875
1128,-144716.953125
1129,-144583.796875
1130,-144666.984375
1131,-144841.59375
1132,-144751.609375
1133,-144580.921875
1134,-144986.671875
1135,-144696.8125
1136,-145769.453125
1137,-144509.59375
1138,-144719.765625
1139,-144466.453125
1140,-144598.171875
1141,-144259.328125
1142,-144276.71875
1143,-144421.328125
1144,-144296.890625
1145,-144474.359375
1146,-144341.828125
1147,-144280.59375
1148,-144256.671875
1149,-144183.796875
1150,-144387.71875
1151,-144555.109375
1152,-144382.65625
1153,-144280.6875
1154,-144515.9375
1155,-144230.046875
1156,-144510.015625
1157,-144158.765625
1158,-144418.515625
1159,-144276.515625
1160,-144334.625
1161,-144166.5
1162,-144298.578125
1163,-143985.15625
1164,-144649.234375
1165,-144073.78125
1166,-144065.578125
1167,-143919.71875
1168,-144100.296875
1169,-144163.75
1170,-144072.796875
1171,-144239.59375
1172,-144150.484375
1173,-144022.65625
1174,-144224.046875
1175,-144001.984375
1176,-143674.96875
1177,-144183.515625
1178,-143621.140625
1179,-144024.046875
1180,-144015.203125
1181,-144779.875
1182,-143722.46875
1183,-144490.21875
1184,-143959.765625
1185,-143793.09375
1186,-143960.390625
1187,-143696.15625
1188,-143714.671875
1189,-143774.796875
1190,-143920.3125
1191,-143753.71875
1192,-143746.421875
1193,-143468.578125
1194,-143990.4375
1195,-143761.140625
1196,-143566.21875
1197,-143586.234375
1198,-143828.390625
1199,-143455.03125
1200,-144221.1875
1201,-143765.9375
1202,-143470.265625
1203,-143572.859375
1204,-143578.03125
1205,-143248.15625
1206,-143347.078125
1207,-143702.203125
1208,-143821.90625
1209,-143576.703125
1210,-143188.015625
1211,-143791.59375
1212,-143417.578125
1213,-143310.71875
1214,-143603.5
1215,-143384.609375
1216,-143513.125
1217,-144625.625
1218,-143506.0625
1219,-143608.375
1220,-143106.390625
1221,-143643.0625
1222,-143466.359375
1223,-143160.046875
1224,-143366.140625
1225,-143384.78125
1226,-143366.078125
1227,-143085.578125
1228,-143026.4375
1229,-143187.265625
1230,-143001.125
1231,-143081.109375
1232,-143201.0
1233,-143509.265625
1234,-142916.84375
1235,-142942.40625
1236,-142776.5
1237,-143458.171875
1238,-143206.5
1239,-143335.375
1240,-143228.921875
1241,-142975.296875
1242,-143158.921875
1243,-142836.375
1244,-143096.546875
1245,-142816.078125
1246,-143260.203125
1247,-142828.125
1248,-143031.25
1249,-142768.65625
1250,-143030.984375
1251,-143024.90625
1252,-143142.21875
1253,-142708.265625
1254,-142842.734375
1255,-142827.0625
1256,-142720.296875
1257,-142579.453125
1258,-142737.75
1259,-142613.46875
1260,-142818.765625
1261,-142646.0625
1262,-142590.375
1263,-142430.984375
1264,-142358.34375
1265,-142794.71875
1266,-142547.78125
1267,-142576.578125
1268,-142409.875
1269,-142433.5625
1270,-142587.484375
1271,-142454.046875
1272,-142689.84375
1273,-142352.46875
1274,-142771.640625
1275,-142748.0625
1276,-142579.578125
1277,-142133.890625
1278,-142558.734375
1279,-142414.390625
1280,-142686.546875
1281,-142292.734375
1282,-142818.609375
1283,-142171.578125
1284,-142310.140625
1285,-142736.734375
1286,-142654.203125
1287,-142346.640625
1288,-142349.65625
1289,-141875.5625
1290,-142469.78125
1291,-141775.25
1292,-142361.921875
1293,-142149.625
1294,-142220.484375
1295,-142224.984375
1296,-141963.34375
1297,-141802.921875
1298,-142296.71875
1299,-142155.5625
1300,-141962.03125
1301,-142293.125
1302,-142128.65625
1303,-142072.53125
1304,-142124.890625
1305,-141975.765625
1306,-141694.703125
1307,-141767.40625
1308,-141781.34375
1309,-141915.234375
1310,-141980.984375
1311,-141536.78125
1312,-142062.515625
1313,-142310.21875
1314,-141843.078125
1315,-143365.84375
1316,-141690.625
1317,-141997.40625
1318,-141553.65625
1319,-141769.21875
1320,-141386.1875
1321,-141610.5
1322,-141659.453125
1323,-141877.0
1324,-141299.984375
1325,-141683.84375
1326,-141540.1875
1327,-141437.859375
1328,-141973.4375
1329,-141425.03125
1330,-141402.3125
1331,-141511.140625
1332,-141804.171875
1333,-141620.109375
1334,-141347.6875
1335,-141855.75
1336,-141590.0
1337,-141735.21875
1338,-141239.59375
1339,-141270.25
1340,-141041.96875
1341,-141505.578125
1342,-141289.203125
1343,-141216.046875
1344,-140946.921875
1345,-141497.1875
1346,-141133.375
1347,-141055.046875
1348,-141174.359375
1349,-141196.015625
1350,-140836.6875
1351,-141245.859375
1352,-141040.8125
1353,-141377.0625
1354,-141099.953125
1355,-141118.75
1356,-141536.65625
1357,-141023.328125
1358,-141217.265625
1359,-140895.65625
1360,-140902.09375
1361,-141039.15625
1362,-141204.921875
1363,-141031.21875
1364,-140941.625
1365,-140806.796875
1366,-140822.40625
1367,-140878.59375
1368,-140946.21875
1369,-141226.96875
1370,-140767.078125
1371,-141444.984375
1372,-140572.515625
1373,-140993.625
1374,-140771.0625
1375,-140719.453125
1376,-140685.59375
1377,-141127.984375
1378,-141063.046875
1379,-140613.15625
1380,-140878.1875
1381,-140975.546875
1382,-140704.515625
1383,-140950.140625
1384,-140637.984375
1385,-141013.09375
1386,-141133.59375
1387,-140621.6875
1388,-140539.109375
1389,-140419.71875
1390,-140272.5
1391,-140581.578125
1392,-140429.0
1393,-140839.046875
1394,-140707.65625
1395,-140219.6875
1396,-140145.96875
1397,-140412.75
1398,-140431.4375
1399,-140075.90625
1400,-140736.546875
1401,-140060.4375
1402,-140335.75
1403,-140454.5
1404,-140480.90625
1405,-140307.484375
1406,-140492.390625
1407,-140443.84375
1408,-140141.984375
1409,-140419.59375
1410,-140184.265625
1411,-140576.546875
1412,-140076.09375
1413,-140093.46875
1414,-140092.84375
1415,-140436.265625
1416,-140166.515625
1417,-140192.171875
1418,-139834.6875
1419,-139752.625
1420,-140125.296875
1421,-139763.265625
1422,-140089.765625
1423,-140189.53125
1424,-140390.375
1425,-139935.84375
1426,-139991.453125
1427,-140019.140625
1428,-139869.71875
1429,-139612.5
1430,-139589.234375
1431,-139634.546875
1432,-139748.46875
1433,-139296.671875
1434,-139999.109375
1435,-139842.375
1436,-140022.9375
1437,-139980.734375
1438,-139737.859375
1439,-139483.109375
1440,-140044.40625
1441,-139837.5
1442,-139754.953125
1443,-139968.015625
1444,-139841.59375
1445,-139628.09375
1446,-139845.109375
1447,-139866.515625
1448,-139426.3125
1449,-139144.71875
1450,-139390.34375
1451,-139706.5
1452,-139359.828125
1453,-139799.640625
1454,-139698.21875
1455,-139892.140625
1456,-139831.859375
1457,-139453.796875
1458,-139378.3125
1459,-139651.671875
1460,-139401.1875
1461,-139509.359375
1462,-139379.0625
1463,-140298.1875
1464,-139360.703125
1465,-140110.875
1466,-139619.0
1467,-139219.765625
1468,-139153.75
1469,-139248.234375
1470,-139549.671875
1471,-139103.78125
1472,-138890.453125
1473,-139127.296875
1474,-139028.28125
1475,-139026.734375
1476,-139193.96875
1477,-139476.015625
1478,-139160.109375
1479,-139158.859375
1480,-139511.828125
1481,-138782.390625
1482,-138761.40625
1483,-138588.46875
1484,-138831.53125
1485,-139252.34375
1486,-139197.296875
1487,-139140.46875
1488,-138996.734375
1489,-139348.640625
1490,-138523.46875
1491,-138722.15625
1492,-139315.171875
1493,-138971.453125
1494,-139301.9375
1495,-139059.546875
1496,-138839.90625
1497,-138638.078125
1498,-139756.046875
1499,-139258.625
1500,-139020.28125
1501,-138856.828125
1502,-139130.171875
1503,-139230.3125
1504,-138986.75
1505,-138837.484375
1506,-139783.65625
1507,-138584.5
1508,-138776.46875
1509,-138988.09375
1510,-138541.234375
1511,-138733.484375
1512,-138511.125
1513,-138380.0625
1514,-138150.765625
1515,-138300.953125
1516,-138394.546875
