step,elbo
476,-12784611.0
477,-13496679.0
478,-12221762.0
479,-11000208.0
480,-14077532.0
481,-11493713.0
482,-10724487.0
483,-11602957.0
484,-13152436.0
485,-12397709.0
486,-12191705.0
487,-14203299.0
488,-11524170.0
489,-13162839.0
490,-12881896.0
491,-11998808.0
492,-11601498.0
493,-12901139.0
494,-11280772.0
495,-14576564.0
496,-12788237.0
497,-13286194.0
498,-12395157.0
499,-11768145.0
500,-10474358.0
501,-12130279.0
502,-14050730.0
503,-12738111.0
504,-12177999.0
505,-14304013.0
506,-10235053.0
507,-11873427.0
508,-12505305.0
509,-11546784.0
510,-10977974.0
511,-12570948.0
512,-11003444.0
513,-11790002.0
514,-11040012.0
515,-10621383.0
516,-11557656.0
517,-13464559.0
518,-11188420.0
519,-14718127.0
520,-11884867.0
521,-10934528.0
522,-9792209.0
523,-13881250.0
524,-12928367.0
525,-15151897.0
526,-13107741.0
527,-11387278.0
528,-10284214.0
529,-13981436.0
530,-10635437.0
531,-11209093.0
532,-10652782.0
533,-11624375.0
534,-11445473.0
535,-10865521.0
536,-13236924.0
537,-13942493.0
538,-11010964.0
539,-14030296.0
540,-13417032.0
541,-11696727.0
542,-13768167.0
543,-11463302.0
544,-12451919.0
545,-12267946.0
546,-11432851.0
547,-13182902.0
548,-11886772.0
549,-11702372.0
550,-11302281.0
551,-12456273.0
552,-10289919.0
553,-12010662.0
554,-12073027.0
555,-11337105.0
556,-12421618.0
557,-13246911.0
558,-11211536.0
559,-10694225.0
560,-10897582.0
561,-13611121.0
562,-10809254.0
563,-11329825.0
564,-12213036.0
565,-10812407.0
566,-11557350.0
567,-12439952.0
568,-12440881.0
569,-10582350.0
570,-9607426.0
571,-8695802.0
572,-11643545.0
573,-12981276.0
574,-10445555.0
575,-11748900.0
576,-14445293.0
577,-10994686.0
578,-10632389.0
579,-13584375.0
580,-11007477.0
581,-10271495.0
582,-11295515.0
583,-13069311.0
584,-10948617.0
585,-11956448.0
586,-13360542.0
587,-10921428.0
588,-11759192.0
589,-11187831.0
590,-10415044.0
591,-12030376.0
592,-13553792.0
593,-12881757.0
594,-12600905.0
595,-13068945.0
596,-11348549.0
597,-11063648.0
598,-11424224.0
599,-15350442.0
600,-15486959.0
601,-13327727.0
602,-10739707.0
