step,elbo
390,-1952937.625
391,-2348836.5
392,-2383421.25
393,-2316279.0
394,-2349251.0
395,-3416218.75
396,-2214628.5
397,-1941868.25
398,-2246221.75
399,-2476737.25
400,-2311952.0
401,-2691950.75
402,-2593877.0
403,-3067201.25
404,-2244433.0
405,-2169196.25
406,-2087964.375
407,-1851101.0
408,-2451234.25
409,-1880694.125
410,-2987240.5
411,-2229518.0
412,-2215344.0
413,-2202977.25
414,-2123284.25
415,-2233041.0
416,-2262437.75
417,-1963190.25
418,-2214458.0
419,-2369429.0
420,-2640121.75
421,-2173292.0
422,-2150318.25
423,-2504159.0
424,-1957918.375
425,-1954997.625
426,-2350066.5
427,-2569347.25
428,-2100759.5
429,-1913143.75
430,-1862396.375
431,-2615341.0
432,-2082240.875
433,-2153654.75
434,-2190578.75
435,-2557247.75
436,-2611694.75
437,-1997454.125
438,-1987305.875
439,-2486245.75
440,-2467897.25
441,-2401544.5
442,-2186521.75
443,-2352548.25
444,-2494301.0
445,-2453810.5
446,-2601329.5
447,-2128910.0
448,-2132245.5
449,-2113634.0
450,-2167769.25
451,-2163855.0
452,-2108364.75
453,-1931075.25
454,-2177313.0
455,-1889859.625
456,-2243652.0
457,-2463473.5
458,-2633280.25
459,-2361682.25
460,-2331950.5
461,-2067164.75
462,-2131584.25
463,-2084158.5
464,-1842536.25
465,-2243928.25
466,-1850847.125
467,-1732860.625
468,-2304660.75
469,-2328460.25
470,-2693569.75
471,-2201327.5
472,-2126029.5
473,-2293414.0
474,-2201032.0
475,-1951440.875
476,-2130414.75
477,-2117505.25
478,-2186155.75
479,-2262977.5
480,-1938366.5
481,-1747941.375
482,-1891979.875
483,-2142899.5
484,-2154713.0
485,-2261425.25
486,-1842167.0
487,-2332404.5
488,-2039845.625
489,-2045241.25
490,-1980751.375
491,-2055830.75
492,-1983158.0
493,-2350006.25
494,-2002895.125
495,-2458838.25
496,-2054745.875
497,-2185512.5
498,-2109549.75
499,-1908318.75
500,-1734556.25
501,-1877901.625
502,-2373113.75
503,-2451551.75
504,-2092421.5
505,-2588003.5
506,-2024853.875
507,-1739980.0
508,-2186701.5
509,-2086412.375
510,-2002230.875
511,-2108933.25
512,-2034806.875
513,-2015967.375
514,-1804540.125
515,-1730249.0
516,-1840183.125
517,-1982718.625
518,-2146987.5
519,-2266701.75
520,-1911495.25
521,-1696925.5
522,-1709662.75
523,-2263593.5
524,-1879846.125
525,-2104579.75
526,-1848505.25
527,-1809297.5
528,-1683710.125
529,-2212387.25
530,-1814913.5
531,-1945605.625
532,-1956808.0
533,-2023819.375
534,-2117297.5
535,-1877081.75
536,-1849291.875
537,-2284944.5
538,-1830158.75
539,-1999825.875
540,-2150478.0
541,-1946394.5
542,-2588402.75
543,-1788481.25
544,-1763205.375
545,-1862989.0
546,-1930457.0
547,-1549952.125
548,-1725489.375
549,-1618408.25
550,-1756868.5
551,-1925953.0
552,-1814145.125
553,-1705076.5
554,-1999014.5
555,-1865206.125
556,-1834246.125
557,-2007171.75
558,-1831723.0
559,-1984825.25
560,-1727408.5
561,-2004322.375
562,-2026388.625
563,-1513395.625
564,-2114859.75
565,-1695680.625
566,-1863172.375
567,-1840364.625
568,-2054055.625
569,-1633305.875
570,-1640791.125
571,-1410826.5
572,-1936358.375
573,-2210616.75
574,-1691122.5
575,-1728216.375
576,-2151456.5
577,-1818723.25
578,-1916900.875
579,-1710888.5
580,-1543326.875
581,-1802817.75
582,-1681785.5
583,-1899621.5
584,-1952913.5
585,-1721935.5
586,-2134465.0
587,-1802683.125
588,-1636143.875
589,-1666243.0
590,-1813228.625
591,-1771357.875
592,-2030193.75
593,-1950267.375
594,-1934566.0
595,-1812852.125
596,-1810032.0
597,-1842540.25
598,-1819292.5
599,-2116494.5
600,-2175693.0
601,-1460574.75
602,-1698682.5
603,-1551636.25
604,-1660560.5
605,-1741378.75
606,-1922312.5
607,-2203100.0
608,-1542354.625
609,-1449319.875
610,-1363744.875
611,-1594357.0
612,-1579276.625
613,-1557709.625
614,-1757068.875
615,-1508023.75
616,-1674419.0
617,-1565028.75
618,-1775314.5
619,-1587685.125
620,-1788752.5
621,-1921121.125
622,-1683984.0
623,-1505048.5
624,-1780261.375
625,-1492516.875
626,-2148442.5
627,-1632164.25
628,-1488414.75
629,-1550202.125
630,-1727106.375
631,-1663864.5
632,-1717325.375
633,-1671329.625
634,-1654023.25
635,-1478055.875
636,-1888360.625
637,-1553206.75
638,-1584037.875
639,-2068707.875
640,-2014189.625
641,-1751693.625
642,-1569662.625
643,-2045774.0
644,-1659014.25
645,-1503668.5
646,-1659639.25
647,-1858741.375
648,-1904932.75
649,-1361984.25
650,-1387797.875
651,-1809418.5
652,-1780848.375
653,-1631440.125
654,-1431134.375
655,-1659641.375
656,-1514406.625
657,-1698975.625
658,-1677243.75
659,-1435860.375
660,-1456350.875
661,-1453196.0
662,-1673974.375
663,-2008980.5
664,-1485034.25
665,-1538841.875
666,-1699021.75
667,-1545350.0
668,-1517527.375
669,-1413791.875
670,-1424600.375
671,-1540659.0
672,-1632615.875
673,-1522035.375
674,-1496999.0
675,-1405123.5
676,-1455731.625
677,-1539160.75
678,-1638014.5
679,-1383430.25
680,-1543320.75
681,-1692997.0
682,-1518743.625
683,-1432149.375
684,-1765762.75
685,-1335747.0
686,-1403780.125
687,-1467806.0
688,-1530835.25
689,-1499772.625
690,-1340012.25
691,-1413926.5
692,-1530732.25
693,-1562328.5
694,-1409221.625
695,-1362320.125
696,-1794317.125
697,-1306110.375
698,-1413345.75
699,-2024134.25
700,-1554818.0
701,-1437979.75
702,-1361774.5
703,-1487759.875
704,-1433930.25
705,-1575175.0
706,-1422615.0
707,-1894546.625
708,-1555694.0
709,-1320346.5
710,-1472017.5
711,-1431043.75
712,-1416238.875
713,-1690581.125
714,-1422098.0
715,-1352573.5
716,-1462812.75
717,-1533891.375
718,-1303676.5
719,-1479301.125
720,-1373907.5
721,-1420310.875
722,-1299518.5
723,-1490899.125
724,-1526242.0
725,-1488857.75
726,-1318387.0
727,-1440874.75
728,-1409689.625
729,-1345157.5
730,-1137892.0
731,-1348473.375
732,-1382503.375
733,-1473790.375
734,-1230479.875
735,-1267240.75
736,-1348832.625
737,-1423707.0
738,-1235463.5
739,-1182801.25
740,-1508779.75
741,-1489316.125
742,-1327923.0
743,-1467056.625
744,-1220226.0
745,-1241362.0
746,-1586476.625
747,-1368101.375
748,-1224100.875
749,-1371732.375
750,-1425885.125
751,-1220572.0
752,-1392332.5
753,-1395761.25
754,-1221903.625
755,-1290329.625
756,-1216339.75
757,-1279434.875
758,-1388095.625
759,-1141913.875
760,-1401680.0
761,-1289209.25
762,-1414624.25
763,-1323379.375
764,-1578741.25
765,-1307378.125
766,-1273152.0
767,-1310508.0
768,-1529461.375
769,-1189597.5
770,-1184736.625
771,-1266004.0
772,-1406014.375
773,-1351100.5
774,-1147623.875
775,-1349770.0
776,-1320053.0
777,-1216464.375
778,-1233351.125
779,-1200962.375
780,-1171447.5
781,-1100917.125
782,-1337570.625
783,-1217367.625
784,-1301100.0
785,-1139229.875
786,-1189023.75
787,-1122473.125
788,-1098164.125
789,-1262355.25
790,-1100278.625
791,-1164721.375
792,-1215920.875
793,-1154468.25
794,-1278796.0
795,-1268804.875
796,-1155210.875
797,-1223713.125
798,-1276921.375
799,-1025623.9375
800,-1211514.0
801,-1080624.0
802,-1287120.0
803,-1192211.625
804,-1195410.5
805,-1365523.5
806,-1188764.375
807,-1184027.375
808,-1151120.25
809,-1140448.375
810,-1188553.875
811,-1145651.25
812,-1117000.125
813,-1088588.125
814,-1232381.875
815,-1257007.5
816,-1138822.375
817,-1177650.0
818,-1167334.75
819,-1257187.0
820,-1305846.25
821,-1187428.75
822,-1118552.375
823,-1088498.5
824,-1158862.875
825,-1125028.875
826,-1298062.25
827,-1200243.375
828,-1075128.125
829,-1133215.75
830,-1225955.5
831,-1134161.125
832,-1098272.625
833,-1217873.625
834,-1145129.0
835,-1068972.625
836,-1181162.0
837,-1129834.5
838,-1131343.25
839,-1111985.875
840,-1079324.5
841,-1040207.4375
842,-1254067.625
843,-1087882.875
844,-1155137.25
845,-1141405.25
846,-1000244.375
847,-1218483.25
848,-1040305.9375
849,-1110392.375
850,-1130373.25
851,-1191706.375
852,-1074903.75
853,-1163039.5
854,-1080037.375
855,-1058042.0
856,-1166349.375
857,-1170402.0
858,-1092710.25
859,-1003053.25
860,-1025890.1875
861,-1072785.125
862,-1079621.25
863,-1262826.625
864,-1164710.125
865,-1187311.0
866,-1051250.25
867,-1000191.1875
868,-1121874.5
869,-983041.125
870,-1242296.75
871,-996772.9375
872,-1111251.0
873,-1226512.5
874,-987550.25
875,-1086981.25
876,-1159390.5
877,-1074541.125
878,-1230263.625
879,-950746.875
880,-1017942.0
881,-985877.0625
882,-1064841.875
883,-1008103.6875
884,-978307.125
885,-1012135.625
886,-1001617.75
887,-1003576.9375
888,-1085707.375
889,-1061906.125
890,-1105884.75
891,-1037321.5625
892,-1088888.5
893,-1008360.8125
894,-1026489.125
895,-915379.75
896,-1064669.0
897,-973509.25
898,-1080257.25
899,-1020050.875
900,-1102584.375
901,-1019580.5
902,-930896.0
903,-1006801.625
904,-1071101.875
905,-1048533.875
906,-977483.9375
907,-985373.5
908,-1039436.8125
909,-973075.3125
910,-939717.125
911,-986788.0625
912,-974761.5
913,-1027668.6875
914,-913371.3125
915,-1015938.0625
916,-1023886.75
917,-905163.875
918,-1008033.4375
919,-1020352.0625
920,-990298.3125
921,-993794.4375
922,-938967.8125
923,-1018695.75
924,-956950.6875
925,-965313.5625
926,-1085633.5
927,-988117.5
928,-1016675.9375
929,-918166.8125
930,-1006624.0
931,-1011152.5
932,-992245.25
933,-1098951.5
934,-923870.25
935,-971425.6875
936,-997756.8125
937,-943189.3125
938,-904581.9375
939,-875705.8125
940,-894352.0
941,-999982.375
942,-936799.25
943,-919826.6875
944,-917177.6875
945,-961654.5625
946,-986146.25
947,-858990.5625
948,-901796.25
949,-1026407.125
950,-975933.4375
951,-910091.875
952,-979743.6875
953,-943874.3125
954,-1011568.125
955,-879584.5625
956,-942156.0625
957,-941262.375
958,-918906.8125
959,-862098.8125
960,-915455.0
961,-979793.0625
962,-1000362.3125
963,-948965.25
964,-936731.1875
965,-917684.9375
966,-958276.375
967,-969295.5
968,-971460.1875
969,-889772.5625
970,-996630.9375
971,-920420.0
972,-882122.625
973,-945727.75
974,-911400.8125
975,-892525.6875
976,-886729.125
977,-939950.9375
978,-867918.8125
979,-868089.5625
980,-895442.8125
981,-857063.0
982,-936831.9375
983,-885612.75
984,-870127.1875
985,-938161.0625
986,-885105.6875
987,-857678.1875
988,-1002332.1875
989,-909271.25
990,-913970.0
991,-898155.1875
992,-897732.9375
993,-883868.5
994,-864312.0625
995,-821559.1875
996,-814205.75
997,-844576.9375
998,-920470.5
999,-897674.125
1000,-974278.3125
1001,-863336.4375
1002,-853191.0
1003,-813127.125
1004,-947694.0
1005,-875314.375
1006,-910084.375
1007,-841084.75
1008,-872987.9375
1009,-840635.9375
1010,-884335.5
1011,-847526.0625
1012,-825289.8125
1013,-848498.625
1014,-879745.9375
1015,-861430.1875
1016,-901656.5
1017,-836294.4375
1018,-865848.5625
1019,-834511.0
1020,-920503.125
1021,-895185.0
1022,-885264.9375
1023,-936802.375
1024,-874781.625
1025,-852437.3125
1026,-870719.875
1027,-819684.5625
1028,-868539.625
1029,-845049.1875
1030,-876013.5
1031,-898630.125
1032,-894110.5625
1033,-870879.8125
1034,-860346.0
1035,-859858.0625
1036,-880195.25
1037,-823282.625
1038,-824431.5
1039,-902970.0
1040,-834889.75
1041,-896431.875
1042,-887894.125
1043,-828735.8125
1044,-845935.6875
1045,-850046.8125
1046,-833329.0625
1047,-900606.5625
1048,-831028.875
1049,-862810.875
1050,-872763.25
1051,-913637.5625
1052,-825236.375
1053,-851759.5
1054,-817130.0625
1055,-810863.25
1056,-839444.5
1057,-839409.1875
1058,-848781.3125
1059,-841388.25
1060,-839803.75
1061,-821875.9375
1062,-810419.5625
1063,-827420.875
1064,-815563.875
1065,-835275.125
1066,-792530.375
1067,-870952.1875
1068,-804679.6875
1069,-825363.5625
1070,-851329.0625
1071,-851260.6875
1072,-822758.25
1073,-834158.3125
1074,-825755.875
1075,-819247.9375
1076,-838020.875
1077,-870156.6875
1078,-819965.375
1079,-855492.25
1080,-826126.3125
1081,-917122.25
1082,-878410.875
1083,-827179.875
1084,-824327.9375
1085,-811790.375
1086,-845565.4375
1087,-811763.375
1088,-812651.9375
1089,-808631.8125
1090,-841211.75
1091,-825373.6875
1092,-822046.6875
1093,-833743.75
1094,-822393.3125
1095,-818537.5625
1096,-823094.375
1097,-809426.75
1098,-819059.5625
1099,-817009.6875
1100,-781844.1875
1101,-845388.625
1102,-782116.6875
1103,-783924.6875
1104,-796334.375
1105,-792053.0
1106,-780156.6875
1107,-809101.875
1108,-808350.0625
1109,-811177.125
1110,-779295.875
1111,-883710.9375
1112,-799515.625
1113,-804614.1875
1114,-805197.5
1115,-814839.1875
1116,-821236.5625
1117,-783941.125
1118,-825886.3125
1119,-788509.8125
1120,-827922.375
1121,-799523.6875
1122,-810133.625
1123,-805529.8125
1124,-790419.375
1125,-812945.625
1126,-787143.0625
1127,-795417.0
1128,-796739.625
1129,-810367.5625
1130,-788451.1875
1131,-821440.6875
1132,-788543.25
1133,-795562.875
1134,-780538.0
1135,-809008.3125
1136,-821061.625
1137,-796021.8125
1138,-791545.0
1139,-799428.9375
1140,-792330.6875
1141,-787867.25
1142,-808174.125
1143,-780222.875
1144,-771075.125
1145,-772354.875
1146,-787790.9375
1147,-792826.875
1148,-777500.875
1149,-795357.8125
1150,-775157.1875
1151,-807295.6875
1152,-787231.3125
1153,-775283.75
1154,-830683.5
1155,-773995.25
1156,-800588.625
1157,-784871.1875
1158,-768711.9375
1159,-788089.0
1160,-802112.875
1161,-775366.4375
1162,-782991.875
1163,-779756.125
1164,-777713.375
1165,-767667.125
1166,-775025.875
1167,-776037.5
1168,-767894.3125
1169,-772949.0
1170,-780294.4375
1171,-780080.875
1172,-776177.6875
1173,-772866.875
1174,-774001.25
1175,-776885.5625
1176,-772644.375
1177,-793997.375
1178,-819092.625
1179,-770654.4375
1180,-793040.0
1181,-784680.75
1182,-774798.8125
1183,-795628.25
1184,-768527.5625
1185,-772133.4375
1186,-774100.75
1187,-790179.4375
1188,-785072.0
1189,-762736.3125
1190,-766944.875
1191,-773612.375
1192,-774926.25
1193,-765776.375
1194,-773450.75
1195,-783406.5
1196,-771178.625
1197,-777613.6875
1198,-765695.5
1199,-762471.625
1200,-772441.375
1201,-767127.5
1202,-777997.25
1203,-780468.6875
1204,-763297.0625
1205,-765381.5625
1206,-759579.875
1207,-762243.1875
1208,-757488.5
1209,-763464.6875
1210,-763999.6875
1211,-771930.8125
1212,-758171.3125
1213,-760627.5
1214,-764602.1875
1215,-782142.75
1216,-758461.25
1217,-762210.625
1218,-758316.25
1219,-762931.5625
1220,-766225.625
1221,-756704.75
1222,-756478.6875
1223,-763410.9375
1224,-756650.75
1225,-753818.6875
1226,-768698.875
1227,-755302.8125
1228,-757649.75
1229,-766453.1875
1230,-758474.3125
1231,-766463.6875
1232,-756154.125
1233,-755921.125
1234,-753097.875
1235,-768299.4375
1236,-757388.25
1237,-772145.0625
1238,-756455.375
1239,-757979.3125
1240,-755584.375
1241,-757892.5625
1242,-754567.0
1243,-755208.5625
1244,-755125.0
1245,-753656.875
1246,-750047.5625
1247,-758975.625
1248,-756608.6875
1249,-769740.3125
1250,-753131.875
1251,-752452.9375
1252,-754890.0625
1253,-759814.6875
1254,-755585.3125
1255,-753544.875
1256,-756212.75
1257,-755065.875
1258,-756644.375
1259,-754437.3125
1260,-753986.375
1261,-751002.125
1262,-750847.4375
1263,-751276.1875
1264,-757379.25
1265,-749546.9375
1266,-759585.375
1267,-751923.6875
1268,-754861.6875
1269,-749995.125
1270,-753665.25
1271,-749427.125
1272,-752379.1875
1273,-752971.25
1274,-750461.75
1275,-751069.25
1276,-752898.1875
1277,-748171.8125
1278,-755211.3125
1279,-751637.625
1280,-752477.125
1281,-751620.1875
1282,-753175.1875
1283,-750495.375
1284,-751167.5625
1285,-751390.4375
1286,-751207.4375
1287,-750789.375
1288,-751409.1875
1289,-753265.5
1290,-748743.125
1291,-752673.4375
1292,-746915.0
1293,-748855.0
1294,-748851.3125
1295,-747173.9375
1296,-748604.1875
1297,-749230.3125
1298,-748727.375
1299,-747865.3125
1300,-751086.5
1301,-747625.375
1302,-746970.0
1303,-748831.375
1304,-747213.1875
1305,-746667.9375
1306,-747164.875
1307,-748494.4375
1308,-748038.375
1309,-750070.5
1310,-750613.6875
1311,-747604.0625
1312,-748961.1875
1313,-748071.8125
1314,-748786.9375
1315,-749378.375
1316,-744746.625
1317,-743866.0
1318,-747566.0
1319,-748093.5625
1320,-746189.1875
1321,-745175.125
1322,-746784.6875
1323,-746181.5
1324,-748176.75
1325,-746116.0625
1326,-745093.75
1327,-744892.5
1328,-744431.9375
1329,-745149.5625
1330,-745541.5
1331,-745270.0
1332,-745219.0
1333,-745545.8125
1334,-747158.5
1335,-744898.125
1336,-744229.875
1337,-745132.375
1338,-744792.875
1339,-745816.375
1340,-742493.0625
1341,-744930.25
1342,-744633.3125
1343,-745364.875
1344,-744051.0625
1345,-743445.75
1346,-744175.8125
1347,-742971.75
1348,-742248.25
1349,-742393.0625
1350,-742996.125
1351,-741515.3125
1352,-743408.0
1353,-741499.625
1354,-741647.1875
1355,-745030.0625
1356,-744089.5
1357,-744046.375
1358,-742447.75
1359,-741354.125
1360,-741561.875
1361,-742405.3125
1362,-741888.3125
1363,-742590.6875
1364,-744613.6875
1365,-742584.8125
1366,-740364.9375
1367,-739384.9375
1368,-743740.875
1369,-741099.8125
1370,-740661.3125
1371,-741438.4375
1372,-742328.875
1373,-737412.6875
1374,-742151.5625
1375,-740483.3125
1376,-740429.125
1377,-743522.9375
1378,-740125.0625
1379,-741878.125
1380,-739308.0
1381,-740653.8125
1382,-740616.875
1383,-739752.9375
1384,-739928.25
1385,-739601.125
1386,-738160.625
1387,-737136.4375
1388,-739888.3125
1389,-740146.4375
1390,-738994.8125
1391,-738997.8125
1392,-742007.75
1393,-739416.3125
1394,-739960.5625
1395,-739137.625
1396,-739197.5
1397,-740022.5
1398,-738348.125
1399,-738963.5
1400,-738257.1875
1401,-737942.6875
1402,-737182.4375
1403,-739348.375
1404,-738711.875
1405,-738370.9375
1406,-736634.4375
1407,-738441.0
1408,-736688.375
1409,-737758.5
1410,-739199.25
1411,-737610.25
1412,-736538.125
1413,-737236.5625
1414,-738696.625
1415,-738032.0
1416,-739138.6875
1417,-736375.25
1418,-736879.375
1419,-738003.6875
1420,-736279.0
1421,-737141.625
1422,-739504.25
1423,-737514.375
1424,-734865.0
1425,-736380.75
1426,-734693.0
1427,-735141.6875
1428,-735552.5625
1429,-735185.25
1430,-735705.6875
1431,-737519.0
1432,-735437.625
1433,-737079.875
1434,-735279.875
1435,-734849.25
1436,-736386.6875
1437,-734746.6875
1438,-734884.0
1439,-735200.375
1440,-737021.3125
1441,-734146.9375
1442,-735095.875
1443,-734410.6875
1444,-736033.875
1445,-736634.0625
1446,-734799.75
1447,-736369.6875
1448,-734794.3125
1449,-735748.75
1450,-734489.0
1451,-734500.5625
1452,-734121.5625
1453,-734985.3125
1454,-735348.375
1455,-733114.875
1456,-736170.8125
1457,-735493.9375
1458,-733781.1875
1459,-733012.875
1460,-734052.5625
1461,-732321.125
1462,-732632.0
1463,-734513.75
1464,-731897.25
1465,-737010.625
1466,-737544.75
1467,-733488.1875
1468,-733095.25
1469,-733903.8125
1470,-734854.25
1471,-734860.875
1472,-734570.625
1473,-734790.125
1474,-732582.0625
1475,-733715.75
1476,-732517.1875
1477,-731235.625
1478,-733181.1875
1479,-734415.75
1480,-732837.6875
1481,-732348.75
1482,-733230.9375
1483,-731937.5625
1484,-731697.8125
1485,-729986.5
1486,-733041.375
1487,-732192.1875
1488,-731769.8125
1489,-734192.375
1490,-733277.125
1491,-733488.9375
1492,-731174.4375
1493,-730257.9375
1494,-730869.375
1495,-730736.8125
1496,-730439.0
1497,-731924.5
1498,-732203.875
1499,-729525.5
1500,-731609.5
1501,-731943.0
1502,-730638.1875
1503,-732629.3125
1504,-729475.0625
1505,-729884.4375
1506,-731552.875
1507,-731130.4375
1508,-728736.625
1509,-731509.0625
1510,-731257.3125
1511,-730647.25
1512,-729250.5
1513,-727822.5625
1514,-729073.0
1515,-730328.8125
1516,-729616.25
1517,-731225.625
1518,-727421.5625
1519,-729561.0
1520,-728991.375
1521,-729670.625
1522,-728898.4375
1523,-728500.375
1524,-729493.875
1525,-727809.75
1526,-729037.6875
1527,-727038.375
1528,-726910.8125
1529,-728297.625
