step,elbo
522,-802039.125
523,-822344.9375
524,-825560.5
525,-791851.0625
526,-773256.625
527,-788888.9375
528,-814208.3125
529,-815727.3125
530,-821871.0625
531,-810974.8125
532,-880175.375
533,-829887.75
534,-798393.9375
535,-864847.0625
536,-781452.25
537,-920596.25
538,-812782.75
539,-787879.0
540,-797296.25
541,-876879.875
542,-1022369.5
543,-774887.0625
544,-775257.6875
545,-778082.75
546,-798600.75
547,-764228.625
548,-783998.8125
549,-771955.1875
550,-770151.8125
551,-767337.8125
552,-794903.6875
553,-789169.9375
554,-886433.9375
555,-816781.625
556,-793523.0
557,-813765.9375
558,-804138.5
559,-785358.25
560,-767978.875
561,-777282.625
562,-922950.6875
563,-767661.625
564,-785692.625
565,-767606.0
566,-787683.25
567,-767201.875
568,-817132.5625
569,-759474.25
570,-790283.5625
571,-781263.5
572,-786129.5
573,-894322.1875
574,-778671.5
575,-770320.0625
576,-801065.5625
577,-768835.6875
578,-812230.1875
579,-778312.5625
580,-761402.3125
581,-845800.6875
582,-766647.375
583,-781160.0625
584,-781363.8125
585,-788514.9375
586,-837846.8125
587,-787779.5
588,-806614.3125
589,-786166.625
590,-818239.8125
591,-768370.4375
592,-817623.9375
593,-798201.5
594,-780666.375
595,-762351.0625
596,-872456.8125
597,-883921.3125
598,-795853.6875
599,-773471.9375
600,-768050.0
601,-759877.625
602,-759933.25
603,-763799.25
604,-777221.0
605,-773570.5625
606,-788808.75
607,-836558.75
608,-792299.75
609,-781747.125
610,-757335.5625
611,-758532.75
612,-758085.75
613,-757751.625
614,-787054.3125
615,-775727.1875
616,-759927.625
617,-773741.125
618,-781520.4375
619,-763057.8125
620,-760757.4375
621,-797525.625
622,-771582.6875
623,-761797.625
624,-778143.75
625,-766447.375
626,-835734.3125
627,-774569.625
628,-771121.375
629,-771563.375
630,-755801.0625
631,-757689.1875
632,-788579.1875
633,-761498.625
634,-756346.1875
635,-777283.3125
636,-772868.5
637,-758752.875
638,-778115.5
639,-766632.5625
640,-803384.9375
641,-775218.5625
642,-769506.3125
643,-854013.125
644,-785056.3125
645,-765640.3125
646,-777857.6875
647,-789593.1875
648,-796499.125
649,-757337.5625
650,-755859.625
651,-779534.875
652,-775080.4375
653,-787775.125
654,-761239.3125
655,-786268.375
656,-762284.5
657,-776347.875
658,-800968.5
659,-757119.5625
660,-754439.4375
661,-753909.0625
662,-805109.1875
663,-870458.5
664,-780119.5625
665,-759957.75
666,-773440.875
667,-759618.625
668,-759491.4375
669,-760484.125
670,-765446.625
671,-752941.75
672,-772277.0
673,-788827.625
674,-772402.0
675,-755244.125
676,-762741.375
677,-760312.125
678,-761398.0625
679,-752833.9375
680,-760178.5
681,-787434.5
682,-755004.125
683,-759829.125
684,-785366.75
685,-774870.8125
686,-757920.0
687,-757698.375
688,-774690.9375
689,-751726.4375
690,-752814.625
691,-752615.375
692,-758064.125
693,-751784.0
694,-767108.5625
695,-751619.625
696,-776899.3125
697,-752076.9375
698,-772441.9375
699,-812763.8125
700,-750671.125
701,-760217.0
702,-750087.375
703,-764109.1875
704,-763397.75
705,-774683.75
706,-754860.5
707,-779979.5625
708,-757111.3125
709,-750809.125
710,-760651.6875
711,-759367.625
712,-757657.5
713,-764485.9375
714,-761745.625
715,-753284.625
716,-760999.0
717,-754354.5
718,-751696.1875
719,-756218.8125
720,-752659.375
721,-751265.0625
722,-758666.25
723,-756881.5
724,-760340.1875
725,-756455.375
726,-751888.4375
727,-755553.1875
728,-751096.25
729,-755545.3125
730,-750654.4375
731,-755109.8125
732,-773898.25
733,-756799.4375
734,-750274.5
735,-752033.75
736,-748824.6875
737,-757346.8125
738,-753357.0625
739,-751590.1875
740,-768250.1875
741,-751787.0625
742,-752114.875
743,-761396.25
744,-749647.5
745,-752795.6875
746,-785267.75
747,-749278.0
748,-750448.75
749,-748860.9375
750,-754023.75
751,-749629.875
752,-757499.8125
753,-759391.875
754,-750403.4375
755,-751327.0625
756,-748596.25
757,-749555.75
758,-752257.4375
759,-748254.8125
760,-755782.6875
761,-760309.3125
762,-750995.8125
763,-753376.125
764,-767386.25
765,-750781.0625
766,-749985.5
767,-754522.625
768,-753775.375
769,-750715.625
770,-749582.0625
771,-749496.0625
772,-771731.875
773,-757537.75
774,-748247.1875
775,-762700.5625
776,-751089.5
777,-748087.9375
778,-747553.8125
779,-752583.875
780,-750717.5625
781,-750762.5625
782,-753230.375
783,-749889.0
784,-750456.25
785,-749216.6875
786,-748730.0625
787,-748945.125
788,-746543.75
789,-749813.3125
790,-748202.0
791,-749737.75
792,-748711.25
793,-748352.4375
794,-748883.4375
795,-749743.5
796,-748377.0
797,-746436.375
798,-748642.5
799,-746673.875
800,-751089.875
801,-747240.8125
802,-751250.375
803,-748833.8125
804,-749728.5
805,-752377.4375
806,-745130.125
807,-749868.9375
808,-748993.6875
809,-747932.0
810,-748413.3125
811,-748558.9375
812,-746676.1875
813,-747419.125
814,-746993.875
815,-747168.375
816,-747244.5
817,-746483.875
818,-747277.8125
819,-749037.9375
820,-747964.25
821,-745466.375
822,-748718.5
823,-746324.9375
824,-747672.5625
825,-746578.125
826,-749278.8125
827,-746337.125
828,-745451.4375
829,-746812.125
830,-746908.9375
831,-745888.1875
832,-747660.9375
833,-746539.625
834,-751286.3125
835,-746043.625
836,-744930.625
837,-746975.5
838,-746035.0
839,-745393.0
840,-743445.1875
841,-745861.9375
842,-745507.9375
843,-748285.1875
844,-745373.625
845,-746393.3125
846,-745841.9375
847,-747295.125
848,-743442.8125
849,-745209.125
850,-746012.5
851,-745931.1875
852,-746793.3125
853,-749326.0625
854,-744936.0
855,-746430.625
856,-746282.8125
857,-746055.25
858,-744579.25
859,-745719.375
860,-744712.75
861,-745730.1875
862,-744479.625
863,-744874.6875
864,-747066.8125
865,-746077.9375
866,-743462.875
867,-743009.125
868,-744013.75
869,-744013.0625
870,-745377.75
871,-743940.9375
872,-750062.25
873,-746432.125
874,-742716.3125
875,-744349.3125
876,-745126.5625
877,-744092.0
878,-746160.875
879,-744081.0
880,-745041.0
881,-743066.0
882,-742933.8125
883,-745128.8125
884,-744690.5625
885,-743329.9375
886,-743243.3125
887,-745399.0625
888,-743076.0625
889,-743057.625
890,-743938.625
891,-742242.4375
892,-744866.3125
893,-743889.375
894,-743128.75
895,-744786.0
896,-742569.8125
897,-743214.625
898,-744894.0625
899,-742028.9375
900,-742674.375
901,-743915.0
902,-742578.3125
903,-742773.9375
904,-741768.25
905,-742784.8125
906,-741236.75
907,-741602.875
908,-742326.75
909,-740939.5625
910,-741514.625
911,-742645.6875
912,-743327.0625
913,-741882.4375
914,-742434.5
915,-743532.875
916,-743865.0
917,-743541.3125
918,-742075.8125
919,-741242.8125
920,-742236.875
921,-743284.375
922,-742036.125
923,-740835.8125
924,-742216.9375
925,-742070.625
926,-743140.25
927,-743178.0
928,-745127.75
929,-741435.75
930,-742341.8125
931,-740586.5
932,-739953.3125
933,-741036.125
934,-741774.0
935,-741823.3125
936,-740999.4375
937,-741945.5625
938,-741802.875
939,-740687.75
940,-740896.5
941,-739436.6875
942,-740561.375
943,-740787.1875
944,-741030.5625
945,-739102.625
946,-742379.375
947,-740623.25
948,-742771.4375
949,-743567.5
950,-740409.3125
951,-740198.0625
952,-741624.375
953,-740148.1875
954,-739915.875
955,-741254.375
956,-740538.1875
957,-741470.5
958,-739403.5
959,-740249.875
960,-740526.875
961,-740399.375
962,-742268.8125
963,-737929.6875
964,-740995.0625
965,-738474.9375
966,-740509.9375
967,-741555.4375
968,-741613.875
969,-737859.625
970,-742139.25
971,-738715.1875
972,-739338.375
973,-741942.6875
974,-738650.75
975,-741080.5
976,-739546.4375
977,-739022.0
978,-739585.9375
979,-739001.125
980,-738250.0
981,-740303.75
982,-739697.4375
983,-739598.4375
984,-737694.0625
985,-738938.125
986,-739136.625
987,-738929.5625
988,-739132.125
989,-739781.5625
990,-739429.9375
991,-738847.25
992,-737583.0625
993,-739459.875
994,-738281.1875
995,-737520.0625
996,-739101.125
997,-739766.1875
998,-738741.875
999,-739162.6875
1000,-737721.0
1001,-737510.125
1002,-739730.875
1003,-738971.25
1004,-735840.5
1005,-738837.0
1006,-737296.625
1007,-739678.75
1008,-738189.3125
1009,-737898.75
1010,-739357.125
1011,-737120.3125
1012,-738573.125
1013,-738389.9375
1014,-735822.0625
1015,-736601.3125
1016,-738040.125
1017,-737806.375
1018,-737501.375
1019,-738306.5625
1020,-737971.875
1021,-735444.875
1022,-736715.3125
1023,-737935.5625
1024,-736916.3125
1025,-736743.6875
1026,-737860.3125
1027,-736019.5
1028,-737506.6875
1029,-736004.3125
1030,-735660.0
1031,-737306.25
1032,-737106.3125
1033,-735760.875
1034,-738455.9375
1035,-737024.3125
1036,-735879.125
1037,-736805.5
1038,-737088.6875
1039,-736817.125
1040,-736772.25
1041,-737018.625
1042,-733477.5625
1043,-733868.125
1044,-734220.125
1045,-736637.6875
1046,-735373.375
1047,-735374.9375
1048,-733384.125
1049,-733887.3125
1050,-736170.8125
1051,-738517.875
1052,-735442.0
1053,-734969.3125
1054,-733108.9375
1055,-733373.6875
1056,-735534.8125
1057,-734236.375
1058,-735547.1875
1059,-737639.625
1060,-734652.875
1061,-734145.5625
1062,-736026.75
1063,-735643.9375
1064,-733729.625
1065,-732227.1875
1066,-734292.25
1067,-732131.5
1068,-735001.9375
1069,-732961.1875
1070,-734806.125
1071,-733493.5
1072,-733599.125
1073,-734382.25
1074,-735673.0
1075,-733103.875
1076,-732397.3125
1077,-733038.6875
1078,-734522.875
1079,-734604.5
1080,-732085.0
1081,-734002.5625
1082,-734944.375
1083,-732850.875
1084,-734685.9375
1085,-732889.25
1086,-733113.125
1087,-732038.625
1088,-734791.4375
1089,-733238.875
1090,-734611.0625
1091,-733525.625
1092,-732971.125
1093,-732633.875
1094,-732476.5625
1095,-733927.5625
1096,-733390.0625
1097,-731154.125
1098,-732179.9375
1099,-732650.375
1100,-731808.5625
1101,-733843.8125
1102,-733580.3125
1103,-733791.0
1104,-733842.375
1105,-732120.9375
1106,-732016.4375
1107,-733641.3125
1108,-732394.5625
1109,-732894.4375
1110,-731119.1875
1111,-733773.0
1112,-730973.1875
1113,-732679.75
1114,-731114.25
1115,-735744.375
1116,-731727.25
1117,-731257.8125
1118,-732444.3125
1119,-731528.5625
1120,-731323.3125
1121,-730882.125
1122,-731986.25
1123,-732000.4375
1124,-731290.375
1125,-732153.375
1126,-732032.25
1127,-731886.3125
1128,-729379.0625
1129,-728057.875
1130,-728633.5625
1131,-730704.875
1132,-731798.8125
1133,-729476.875
1134,-731554.75
1135,-730871.625
1136,-726241.25
1137,-730214.0625
1138,-730700.5
1139,-728520.6875
1140,-731786.625
1141,-730513.375
1142,-732215.0
1143,-729367.625
1144,-729118.9375
1145,-731315.1875
1146,-728814.25
1147,-729516.0625
1148,-730228.1875
1149,-731465.5625
1150,-729148.3125
1151,-727381.5
1152,-729366.5625
1153,-729219.9375
1154,-729924.4375
1155,-729418.8125
1156,-729575.75
1157,-730735.875
1158,-729962.125
1159,-729147.3125
1160,-730263.5
1161,-729931.0625
1162,-727627.625
1163,-728215.6875
1164,-729765.0625
1165,-730185.5
1166,-727052.5625
1167,-728704.125
1168,-729054.8125
1169,-729348.3125
1170,-730254.6875
1171,-729756.9375
1172,-728158.5625
1173,-730271.9375
1174,-727553.125
1175,-729141.0625
1176,-730632.5625
1177,-726581.875
1178,-728854.125
1179,-728110.5
1180,-734747.0625
1181,-727095.5625
1182,-726449.4375
1183,-727170.5625
1184,-725255.3125
1185,-727707.1875
1186,-727680.0
1187,-727617.875
1188,-728182.25
1189,-728697.25
1190,-726116.875
1191,-727396.9375
1192,-727736.5625
1193,-727644.6875
1194,-729012.625
1195,-727172.5625
1196,-727753.4375
1197,-728611.5625
1198,-728200.0
1199,-726874.25
1200,-728537.5
1201,-723886.0
1202,-726285.1875
1203,-727150.0
1204,-724932.25
1205,-728916.3125
1206,-729580.125
1207,-724247.625
1208,-723539.5
1209,-725302.625
1210,-727928.3125
1211,-726009.25
1212,-726619.125
1213,-728822.125
1214,-729169.8125
1215,-728355.875
1216,-725392.875
1217,-726833.5
1218,-726108.25
1219,-726456.3125
1220,-725303.4375
1221,-726990.1875
1222,-724982.625
1223,-727447.4375
1224,-725626.5625
1225,-725762.75
1226,-725455.625
1227,-724868.125
1228,-727225.4375
1229,-727006.625
1230,-725959.75
1231,-725588.3125
1232,-722150.25
1233,-726941.1875
1234,-724939.6875
1235,-725073.1875
1236,-728893.4375
1237,-725834.5625
1238,-728302.0
1239,-724980.3125
1240,-724345.625
1241,-722169.3125
1242,-722529.75
1243,-726692.5625
1244,-726109.4375
1245,-728558.625
1246,-723305.25
1247,-725577.25
1248,-723775.0625
1249,-723861.8125
1250,-726370.8125
1251,-720922.5
1252,-724552.6875
1253,-725836.625
1254,-722719.4375
1255,-723931.75
1256,-724352.625
1257,-724986.6875
1258,-722851.0
1259,-725105.4375
1260,-723388.8125
1261,-723594.75
1262,-722758.125
1263,-724889.25
1264,-724613.3125
1265,-723842.75
1266,-723198.0
1267,-723909.8125
1268,-725196.5625
1269,-725413.3125
1270,-725474.625
1271,-724732.875
1272,-722378.375
1273,-721668.4375
1274,-723604.875
1275,-723853.1875
1276,-723804.125
1277,-723510.5
1278,-721976.3125
1279,-718720.0625
1280,-723750.1875
1281,-722039.125
1282,-721752.875
1283,-722202.375
1284,-723257.6875
1285,-723588.5
1286,-723133.4375
1287,-721334.25
1288,-721686.5
1289,-720467.0625
1290,-720230.6875
1291,-726140.375
1292,-720086.1875
1293,-725159.5625
1294,-724704.625
1295,-722700.625
1296,-721239.5625
1297,-720483.5625
1298,-719951.375
1299,-722289.1875
1300,-720503.875
1301,-742827.625
1302,-721494.8125
1303,-721026.1875
1304,-719201.3125
1305,-719231.1875
1306,-721170.8125
1307,-721508.1875
1308,-722023.8125
1309,-720463.1875
1310,-721743.25
1311,-718281.625
1312,-718979.125
1313,-721791.125
1314,-720526.4375
1315,-720061.125
1316,-722182.875
1317,-725569.5625
1318,-722332.375
1319,-721325.1875
1320,-720856.9375
1321,-720981.5
1322,-720773.4375
1323,-717439.625
1324,-719520.5
1325,-720680.3125
1326,-721706.125
1327,-719258.375
1328,-720380.25
1329,-722020.25
1330,-719475.25
1331,-719956.5
1332,-720312.625
1333,-724114.5
1334,-721272.4375
1335,-720840.625
1336,-719242.0625
1337,-721694.125
1338,-719948.4375
1339,-718148.625
1340,-717135.4375
1341,-719853.4375
1342,-719077.75
1343,-717799.5
1344,-718699.0625
1345,-719646.8125
1346,-716337.0
1347,-721968.9375
1348,-720723.3125
1349,-719039.625
1350,-724052.0625
1351,-719886.25
1352,-718908.75
1353,-716648.0625
1354,-716879.0625
1355,-729458.9375
1356,-718500.375
1357,-716763.0625
1358,-719565.375
1359,-717656.3125
1360,-721011.8125
1361,-719695.6875
1362,-718282.1875
1363,-717471.5625
1364,-717462.1875
1365,-717516.9375
1366,-718240.5
1367,-715375.875
1368,-719134.5
1369,-717247.5625
1370,-717397.3125
1371,-717131.9375
1372,-718092.0
1373,-719435.0
1374,-716799.8125
1375,-715179.5
1376,-716788.3125
1377,-720270.5
1378,-716970.375
1379,-713270.5
1380,-718835.0
1381,-718051.3125
1382,-717565.0
1383,-717217.4375
1384,-720421.375
1385,-724729.4375
1386,-716829.0
1387,-721342.6875
1388,-715706.6875
1389,-717102.6875
1390,-719081.8125
1391,-715935.875
1392,-717033.0625
1393,-716819.0
1394,-715917.5625
1395,-717273.3125
1396,-712829.25
1397,-717606.375
1398,-715528.75
1399,-717639.25
1400,-715528.5
1401,-716102.875
1402,-715899.25
1403,-715139.0
1404,-716844.625
1405,-716310.25
1406,-715633.3125
1407,-716132.9375
1408,-713225.25
1409,-713589.75
1410,-716043.3125
1411,-711874.25
1412,-714909.5625
1413,-714343.1875
1414,-716849.75
1415,-713911.6875
1416,-715588.375
1417,-715582.625
1418,-714637.5
1419,-717899.0625
1420,-716327.875
1421,-715869.25
1422,-715235.4375
1423,-715403.8125
1424,-716464.375
1425,-713021.25
1426,-714345.625
1427,-715433.3125
1428,-714236.3125
1429,-717421.5
1430,-713646.4375
1431,-712201.4375
1432,-715830.4375
1433,-712812.625
1434,-713868.4375
1435,-712749.0
1436,-714124.1875
1437,-713608.75
1438,-715864.4375
1439,-714511.8125
1440,-713429.0
1441,-711640.8125
1442,-732232.75
1443,-709864.4375
1444,-710593.0625
1445,-714704.375
1446,-712640.4375
1447,-714170.1875
1448,-714624.1875
1449,-714563.9375
1450,-712467.4375
1451,-712090.8125
1452,-714026.5625
1453,-712806.4375
1454,-713698.875
1455,-711641.125
1456,-710756.3125
1457,-714245.375
1458,-712806.5625
1459,-713966.1875
1460,-713134.125
1461,-711697.8125
1462,-715894.8125
1463,-712634.8125
1464,-712837.4375
1465,-713318.0
1466,-718929.9375
1467,-712983.5
1468,-713743.125
1469,-713131.375
1470,-711831.25
1471,-713798.625
1472,-714038.9375
1473,-709682.25
1474,-713157.1875
1475,-710190.0
1476,-711503.3125
1477,-712929.1875
1478,-712658.0625
1479,-710888.4375
1480,-712566.5625
1481,-711412.9375
1482,-712711.8125
1483,-713207.6875
1484,-711357.125
1485,-711720.5
1486,-710028.25
1487,-710475.625
1488,-708539.6875
1489,-714797.1875
1490,-709074.6875
1491,-711017.8125
1492,-712323.875
1493,-717175.4375
1494,-710562.75
1495,-709507.6875
1496,-716521.9375
1497,-710419.6875
1498,-711032.4375
1499,-711020.6875
1500,-712184.625
1501,-708877.625
1502,-709414.625
1503,-709757.875
1504,-707970.25
1505,-710572.375
1506,-710439.25
1507,-710925.9375
1508,-710654.6875
1509,-708408.6875
1510,-712639.8125
1511,-710475.25
1512,-711811.1875
1513,-709545.8125
1514,-711326.75
1515,-707687.875
1516,-710248.5625
1517,-713356.5
1518,-711174.1875
1519,-711021.375
1520,-708788.25
1521,-709984.3125
1522,-709751.5625
1523,-711558.3125
1524,-710202.375
1525,-712333.75
1526,-708914.1875
1527,-710125.8125
1528,-710405.0
1529,-709855.5
1530,-714995.375
1531,-710408.3125
1532,-709100.875
1533,-710108.125
1534,-706019.9375
1535,-708371.25
1536,-707484.4375
1537,-708519.5625
1538,-709805.875
1539,-709762.1875
1540,-707121.875
1541,-708036.9375
1542,-709499.4375
1543,-709356.0625
1544,-707360.9375
1545,-708275.875
1546,-708546.625
1547,-710039.6875
1548,-709708.375
1549,-713277.0
1550,-707733.8125
1551,-708651.8125
1552,-707746.5
1553,-708275.8125
1554,-706577.8125
1555,-708131.5625
1556,-706829.5
1557,-706629.8125
1558,-707697.25
1559,-707613.5
1560,-708389.375
1561,-705718.0625
1562,-711364.25
1563,-707463.0
