param,country,median,mean,sd,hpdi_lo,hpdi_hi,r_hat,ess_bulk,ess_tail,n_chains,n_draws
s_lat_c,Ethiopia,4.537506580352783,4.78344235098362,1.47368595529571,2.721296787261963,6.8583083152771,1.000881543730728,2713.621671909848,1736.710409585172,4,1000
s_lat_c,Malawi,1.9530630111694336,1.9645317847374826,2.282521554548004,-1.3410446643829346,5.861152172088623,1.0019394111768243,2680.515175159777,1938.1226815560633,4,1000
s_lat_c,Mali,-1.6923081278800964,-1.6999814454317093,0.16397130598222712,-1.952052116394043,-1.436938762664795,1.0026210073872242,4567.854662849044,2864.672367658816,4,1000
s_lat_c,Nigeria,-1.4084585905075073,-1.40326313534379,0.11038051356923052,-1.581152081489563,-1.2298424243927002,1.0033168915987773,1734.2900276531636,1306.5884654259442,4,1000
s_lat_c,Tanzania,3.786829113960266,3.985387429252267,1.587155757666919,1.6256117820739746,6.370890140533447,1.000513603447181,3151.5387425004487,1706.301664334546,4,1000
s_lat_c,Uganda,5.204812288284302,5.4118895891904835,1.4160218399956614,3.260542154312134,7.356001853942871,1.001649062515867,2190.6889184836905,1630.649622664616,4,1000
gamma_c,Ethiopia,15.717002868652344,15.624637968301773,0.28349371585405203,15.29294490814209,15.885174751281738,1.0006436285943585,2713.1743241271056,1736.710409585172,4,1000
gamma_c,Malawi,13.398385524749756,11.785837992578417,4.015021276373377,5.352454662322998,15.298673629760742,1.0012456911376895,2680.515175159777,1938.1226815560633,4,1000
gamma_c,Mali,16.16378116607666,16.18449343752861,2.2134615508380677,12.562728881835938,19.517135620117188,1.0025543763039308,4567.847651149344,2864.672367658816,4,1000
gamma_c,Nigeria,16.148357391357422,16.26375128340721,1.4443836909405556,13.81830883026123,18.378582000732422,1.0033168825754746,1734.2912510866747,1306.5884654259442,4,1000
gamma_c,Tanzania,20.35970973968506,19.98348244905472,1.031621036917154,18.813732147216797,20.82094955444336,1.0005135919104633,3151.54351340294,1706.301664334546,4,1000
gamma_c,Uganda,20.256638526916504,20.18974893665314,0.19449989067655443,19.955854415893555,20.367834091186523,1.0016492085725264,2190.640923394201,1630.649622664616,4,1000
beta_c,Ethiopia,0.0735967829823494,0.0735835943389684,0.0026504423698242223,0.0693202018737793,0.07766001671552658,1.0011452612592482,3874.787715451664,2695.2849200199585,4,1000
beta_c,Malawi,0.04434368945658207,0.04431421623565256,0.003201655147311508,0.038998447358608246,0.04924396798014641,1.0002572808110832,3520.5778119793886,2390.4169794246372,4,1000
beta_c,Mali,0.42709046602249146,0.42712425645440816,0.011089271396447022,0.41027989983558655,0.4457162916660309,1.0004128125867933,4243.852856220414,2630.9131809161313,4,1000
beta_c,Nigeria,0.8857020437717438,0.884709517404437,0.020265788244530816,0.8515157699584961,0.9166208505630493,1.0045490547597888,1703.0257960386564,1133.6101134510634,4,1000
beta_c,Tanzania,0.053021783009171486,0.05289456603210419,0.005864332682140898,0.044135384261608124,0.06268729269504547,1.0009199875774586,4254.410571903508,2262.2874140244185,4,1000
beta_c,Uganda,0.1883544623851776,0.18816509342566132,0.025337987092732748,0.1508948802947998,0.23124007880687714,1.0006258799389205,3637.320621858227,2046.378085223184,4,1000
rho_lat_c,Ethiopia,5.9119696617126465,6.249946899116039,1.807902027184587,3.655689001083374,8.996647834777832,1.0013432794788961,2873.0699353760783,2193.074995119979,4,1000
rho_lat_c,Malawi,-6.714468717575073,-7.011507695138454,1.6312497784538955,-9.240442276000977,-4.464339256286621,1.0019962724453044,2950.5731601132265,1913.0083926054506,4,1000
rho_lat_c,Mali,6.379972219467163,6.671833624839783,1.7721339441360473,3.9310495853424072,9.058692932128906,1.0003691837267759,2893.7271309387784,1652.8449958250912,4,1000
rho_lat_c,Nigeria,4.1369171142578125,4.612510942906141,2.0485966946585235,1.7655541896820068,7.290623188018799,1.0065643616634798,1159.0232213080308,1429.7261047430882,4,1000
rho_lat_c,Tanzania,-6.9817211627960205,-7.2522433848381045,1.600947516523564,-9.650503158569336,-5.012364387512207,1.003697125569524,2964.235892262837,1871.4467474397748,4,1000
rho_lat_c,Uganda,4.179466724395752,4.5472611038088795,2.1448619769225234,1.3751131296157837,7.63637113571167,1.0016195475599767,2372.9516566007746,1885.113256381847,4,1000
lb_c,Ethiopia,-2.609153985977173,-2.609982998728752,0.03607881527026206,-2.6648871898651123,-2.5516600608825684,1.0011468462848006,3874.787715451664,2695.2849200199585,4,1000
lb_c,Malawi,-3.1157848834991455,-3.1190817891955374,0.07276995317414899,-3.2318036556243896,-2.9992575645446777,1.0002389740484663,3520.5778119793886,2390.4169794246372,4,1000
lb_c,Mali,-0.8507594466209412,-0.8510175587087869,0.025981186737167282,-0.8909156918525696,-0.8080726861953735,1.0003883918154663,4243.862598847059,2630.9131809161313,4,1000
lb_c,Nigeria,-0.12137465178966522,-0.12275946088507772,0.02298918581391027,-0.15701773762702942,-0.08352234214544296,1.0045492496549644,1702.9744556584271,1133.6101134510634,4,1000
lb_c,Tanzania,-2.9370524883270264,-2.9457209544181824,0.11271333269915637,-3.1204934120178223,-2.769596576690674,1.000891828821165,4254.410571903508,2262.2874140244185,4,1000
lb_c,Uganda,-1.6694296598434448,-1.679831036657095,0.13871403806060928,-1.8829525709152222,-1.4579002857208252,1.000804385409594,3637.320621858227,2046.378085223184,4,1000
