country,loss_ssp585_median,loss_ssp585_q025,loss_ssp585_q975,loss_ssp585_pct_median,loss_ssp245_median
Ethiopia,0.24630566228659134,0.16749598490805387,0.34487510124214277,0.7158702511914017,0.12436297093693227
Malawi,0.004828782665057929,0.0014934312647207017,0.007564265569076148,0.01538066332173667,0.015038858213117123
Mali,59.336466793323154,57.148148385050234,61.13931824334583,32.664455771515264,62.33710302388586
Nigeria,21.01281002095334,19.90651572132442,23.778199460644437,15.748681875193485,14.439191957814018
Tanzania,-0.0014661657205241596,-0.5287668177110703,0.0010237941561693595,-0.005263009173313844,-0.0012563283392239555
Uganda,-3.4395085118121145,-3.8122405523768252,-3.114004943934525,-10.31244168461874,-3.3616819024438414
