param,country,median,mean,sd,hpdi_lo,hpdi_hi,r_hat,ess_bulk,ess_tail,n_chains,n_draws
mu_rho,,1.1814097166061401,1.201333512738347,0.8810872868107787,-0.209175705909729,2.531489133834839,1.0786622530892744,35.18673603795705,50.506912442396306,4,20
sigma_rho,,3.159637451171875,3.237254925072193,0.6388944925814897,2.2928388118743896,4.3221659660339355,1.0383965747772121,93.87379869595328,33.41463414634144,4,20
mu_s,,0.6411088109016418,0.5781882736831904,0.7244788423531294,-0.5424439907073975,1.6656758785247803,0.9874064259533589,135.1282221327623,101.90114068441065,4,20
sigma_s,,2.3267645835876465,2.3953670769929887,0.5749271956986778,1.5201127529144287,3.11991810798645,1.0213706995861143,73.77050181786404,39.51923076923078,4,20
mu_lb,,-1.342675268650055,-1.3262266116216779,0.6035613001923731,-2.1459696292877197,-0.25035202503204346,1.042256598893228,95.25278653913784,42.31660231660231,4,20
sigma_lb,,1.4477126598358154,1.505207297950983,0.4413615013156483,0.8984479308128357,2.185161828994751,1.0219553291180334,431.94962351240224,109.6817874069057,4,20
rho_c,Ethiopia,4.984678745269775,4.973331767320633,0.028560402981190964,4.93013334274292,4.999932289123535,1.0438888638328738,102.97639268155187,65.71119524067062,4,20
rho_c,Malawi,0.10818487405776978,0.11410187697038054,0.016739858536548666,0.10002688318490982,0.13738667964935303,1.0121040277581521,83.84026193435024,44.25302826379543,4,20
rho_c,Mali,4.991277694702148,4.979461199045181,0.027477713266120696,4.948702812194824,4.999905586242676,1.0134675837549345,113.86173542676767,63.02684476721567,4,20
rho_c,Nigeria,4.893961668014526,4.854840636253357,0.1396357168877612,4.702905178070068,4.999011039733887,1.021987629866492,77.63011266407928,60.55320209319709,4,20
rho_c,Tanzania,4.898530960083008,4.25671724230051,1.0706662752959688,2.374415874481201,4.99850606918335,1.0551134581415562,58.65201785313976,65.71119524067062,4,20
rho_c,Uganda,4.9573516845703125,4.874239400029182,0.180989882040502,4.635734558105469,4.999974727630615,1.0468749498580032,54.96530230721159,20.202020202020208,4,20
s_c,Ethiopia,0.5940064489841461,0.5926439881324768,0.006975467208038561,0.5844920873641968,0.5999745726585388,1.0143988408488465,108.64430857308929,65.71119524067062,4,20
s_c,Malawi,0.5284973084926605,0.4656510431319475,0.16343820507882437,0.23313258588314056,0.5998654365539551,1.0219804010411362,51.59684166738333,56.14602587800367,4,20
s_c,Mali,0.12249494343996048,0.12303521987050772,0.01468446043705833,0.09858577698469162,0.14321769773960114,1.0146539995248274,129.25209105304455,114.4606688648139,4,20
s_c,Nigeria,0.1560811623930931,0.15829623956233263,0.013657170304924238,0.140659362077713,0.18139474093914032,1.014977134671761,141.1487141819049,65.71119524067062,4,20
s_c,Tanzania,0.560630202293396,0.5415436778217554,0.06034283175502929,0.47853976488113403,0.5995368957519531,1.0000926244187878,87.18119504293355,58.266394916676646,4,20
s_c,Uganda,0.5951377153396606,0.5926034137606621,0.008026414154779822,0.5832418203353882,0.5999924540519714,1.0546327167297367,43.94314725035059,49.14798206278026,4,20
s_lat_c,Ethiopia,4.596212387084961,4.9722774684429165,1.3666588616917865,3.0343167781829834,7.020138263702393,1.0008562185638725,108.64430857308929,65.71119524067062,4,20
s_lat_c,Malawi,2.0075615644454956,2.0536646300461143,2.3910517414821135,-0.5399993658065796,7.1077399253845215,1.0219804010411362,51.59684166738333,56.14602587800367,4,20
s_lat_c,Mali,-1.3605144023895264,-1.3615718223154545,0.1507736153771625,-1.6265056133270264,-1.1598411798477173,1.0237346827566955,129.25209105304455,114.4606688648139,4,20
s_lat_c,Nigeria,-1.0452668070793152,-1.029234080761671,0.11532254315585466,-1.1834510564804077,-0.8362529277801514,1.0191845542082294,141.1487141819049,65.71119524067062,4,20
s_lat_c,Tanzania,2.6560614109039307,2.878638137783855,1.474024622088213,0.6856746077537537,5.280310153961182,1.009539721402183,87.18119504293355,58.266394916676646,4,20
s_lat_c,Uganda,4.807285308837891,4.983275699615478,1.3561894218300206,3.0743391513824463,6.577083587646484,1.0546327167297367,43.94314725035059,49.14798206278026,4,20
gamma_c,Ethiopia,11.794869899749756,11.767816352844239,0.13850817617065492,11.605948448181152,11.913375854492188,1.0143988408488465,108.64430857308929,65.71119524067062,4,20
gamma_c,Malawi,10.10671615600586,8.904875957220792,3.1255098953583134,4.458310127258301,11.471524238586426,1.0219804010411362,51.59684166738333,56.14602587800367,4,20
gamma_c,Mali,15.919060230255127,15.989272820949555,1.908346641497616,12.811899185180664,18.612125396728516,1.0146539995248274,129.25209105304455,114.4606688648139,4,20
gamma_c,Nigeria,16.035277366638184,16.262847089767455,1.4030939052269222,14.45089054107666,18.635913848876953,1.014977134671761,141.1487141819049,65.71119524067062,4,20
gamma_c,Tanzania,14.591248035430908,14.094492840766907,1.5705134303152608,12.454720497131348,15.603854179382324,1.0000926244187878,87.18119504293355,58.266394916676646,4,20
gamma_c,Uganda,15.152093410491943,15.087570297718049,0.20435099879392316,14.849225044250488,15.275693893432617,1.0546327167297367,43.94314725035059,49.14798206278026,4,20
beta_c,Ethiopia,0.07170266285538673,0.07181129809468985,0.00227763892514378,0.06775438040494919,0.07507529854774475,1.1307974457713346,129.17599828818098,52.611218568665315,4,20
beta_c,Malawi,0.04394202679395676,0.04419849831610918,0.003714679815323043,0.03821082040667534,0.04851993918418884,1.0487348697667573,171.4419318612767,93.62357927181658,4,20
beta_c,Mali,0.42855167388916016,0.42828832641243936,0.00817295620965348,0.41103047132492065,0.43748003244400024,1.0456756696180036,67.09541399132536,65.71119524067062,4,20
beta_c,Nigeria,0.8833697736263275,0.8847692675888539,0.019517418676233935,0.8598712682723999,0.9099182486534119,1.0302225305703503,153.38040144654516,36.411960132890364,4,20
beta_c,Tanzania,0.03990742936730385,0.04133128502871841,0.011754866210650007,0.018315639346837997,0.057590972632169724,1.0550076740152492,90.26053850667286,18.89241817428532,4,20
beta_c,Uganda,0.07908034697175026,0.08166749635711312,0.024278484298222016,0.047978490591049194,0.12359236925840378,0.9973590227952553,162.05968747185335,88.2673447148565,4,20
rho_lat_c,Ethiopia,5.764610767364502,6.002194279432297,1.6329561246146835,3.6133220195770264,8.345632553100586,1.0896417441132773,102.97639268155187,65.71119524067062,4,20
rho_lat_c,Malawi,-6.393063306808472,-6.859068694710731,1.809567221769144,-9.491982460021973,-4.487702369689941,1.06470088452663,83.84026193435024,44.25302826379543,4,20
rho_lat_c,Mali,6.331920862197876,6.48959578871727,1.684814588516956,4.091531276702881,9.32666301727295,1.0645825406816523,113.86173542676767,63.02684476721567,4,20
rho_lat_c,Nigeria,3.811705708503723,4.0877082899212835,1.324693178333389,2.063969373703003,5.826011657714844,1.0155073835138382,77.63011266407928,60.55320209319709,4,20
rho_lat_c,Tanzania,3.8581814765930176,3.389665987668559,2.500189830196046,-0.5393762588500977,6.4268975257873535,1.0569580685292055,58.65201785313976,65.71119524067062,4,20
rho_lat_c,Uganda,4.7352659702301025,4.936964058876038,2.2054423587490577,2.1298329830169678,7.591222763061523,1.0468749498580032,54.96530230721159,20.202020202020208,4,20
lb_c,Ethiopia,-2.6352274417877197,-2.6342078000307083,0.03160700305453181,-2.691866159439087,-2.589263677597046,1.1283949888587388,129.17599828818098,52.611218568665315,4,20
lb_c,Malawi,-3.1248841285705566,-3.122558543086052,0.08425801145732384,-3.264636516571045,-3.025780439376831,1.0513892148384947,171.4419318612767,93.62357927181658,4,20
lb_c,Mali,-0.8473439514636993,-0.8481390796601772,0.019132281890212103,-0.889087975025177,-0.8267242312431335,1.0456756696180036,67.09541399132536,65.71119524067062,4,20
lb_c,Nigeria,-0.12401151284575462,-0.12266814443282784,0.022026387238943644,-0.15097257494926453,-0.0944005623459816,1.0302440010345604,153.38040144654516,36.411960132890364,4,20
lb_c,Tanzania,-3.2212066650390625,-3.241422009468079,0.34289639955221335,-3.6762771606445312,-2.702098846435547,1.08555568600424,92.77037170034471,14.234875444839858,4,20
lb_c,Uganda,-2.537292718887329,-2.55683356821537,0.34276131919642094,-3.0138795375823975,-2.0726547241210938,0.9977549279329527,162.05968747185335,88.2673447148565,4,20
